oare_id,transliteration,translation,source,trans_processed,is_valid,issues
0225bc1b-0bca-4fdc-820e-691e96f08e25,um-ma i-tur₄-DINGIR-ma a-na en-um-a-šur ù a-lá-ḫi-im qí-bi-ma a-pu-tum a-pu-tum ra-ma-ku-nu za-ki-a-ma mì-ma URUDU a-na bu-ru-uš-ḫa-dim lá tù-šé-ba-lá a-ma-tum-ma a-ba-tí-iq ú ú-tù-ur dí-na-ma KÙ.BABBAR le-qé-a-ma tí-ib-a-ni-ma a-tal-kà-nim a ma-lá i pá-ni-tim a-na be-el KÙ.BABBAR ú-sá-li-ú-ma lá im-gu₅-ru-ni-ni ú-ma-am im-ta-ag-ru-ni,"From Itūr-ilī to Ennam-Aššur and Ali-ahum: Urgent, urgent, clear yourselves and do not send any copper to Burušhaddum! Sell even the slave-girls for any price, take the silver and set out and come! As I previously pleaded with the financiers and they did not agree - today they have agreed!",rule_based,um-ma i-tur₄-DINGIR-ma a-na en-um-a-šur ù a-lá-ḫi-im qí-bi-ma a-pu-tum a-pu-tum ra-ma-ku-nu za-ki-a-ma mì-ma [COPPER] a-na bu-ru-uš-ḫa-dim lá tù-šé-ba-lá a-ma-tum-ma a-ba-tí-iq ú ú-tù-ur dí-na-ma [SILVER] le-qé-a-ma tí-ib-a-ni-ma a-tal-kà-nim a ma-lá i pá-ni-tim a-na be-el [SILVER] ú-sá-li-ú-ma lá im-gu₅-ru-ni-ni ú-ma-am im-ta-ag-ru-ni,True,[]
02351a98-b66c-42eb-90a7-11d834afe8e8,a-na ša-lim-a-šùr qí-bi-ma um-ma i-dí-a-bu-um i-tur₄-DINGIR i-na-aḫ-DINGIR en-um-a-šùr ù a-la-ḫu-um-ma ta-áš-pu-ra-am um-ma a-ta-ma … ku-ta-nu a-ḫa-ma 92 (TÚG)a-ba-ar-ni-ú …-a-šùr qí-ip-tim … x x x ku-ta-ni … bu-ra-e … ta-áš-pu-ra-ni x x x ku …-at-ma a-ta a-ma-kam x x x nim … mu-ur ŠU.NÍGIN ṣú-ba-tí-kà x me-at x TÚG.ḪI-a i-ŠÀ 4 ku-sí-a-tim 2 (TÚG)bu-ra-e a-na 27.83333 ma-na 2 GÍN AN.NA x x x-nim ta-la-qé 1 me-at x x x x ṣú-ba-tù … lu ku-ta-nu x x 7 (TÚG)a-ba-ar-ni-ú … (TÚG)kam-sú-tim dam-qú-tim 1 ku-ta-num ù ku-…-ar ir-… i-na …-a-šùr x x x 30 (TÚG)ku-ta-ni SIG₅ … e-zi-ib 4 TÚG …-šu 11 ma-na x-6 GÍN … ri x x ta-ma … 4 me-at 7 … x x x-tim … 50 TÚG a-na … 7 TÚG ni-is-ḫa-tum … 20 x a-na … ú 3 me-at 17 … … x TÚG ša li-we-tim … (TÚG)ku-ta-nu-kà … kur-ub-IŠTAR 5 [...] x x x x x ku-nu-ki … x x x ku-ta-nu i-na É … x x x-kà i-ba-ší-ú i-na … ša a-na a-la-ḫi-im ta-dí-nu x ANŠE i-n,"To Šalim-Aššur from Iddin-abum, Itūr-ilī, Inah-ilī, Ennam-Aššur and Ali-ahum: You have written us, saying: x, further, 92 Abarnian textiles, ..."" ... -Aššur ... of credit ... x ... -textiles that you wrote ... you must ... there; ... total of your textiles: x hundred textiles; thereof 4 robes, 2 -textiles you will receive for 27.83333 minas 2 shekels of tin ... 100 ... textiles ... either  ... 7 Abarnian textiles ... fine -textiles ... 1  ... 30 fine -textiles ... apart from 4 textiles ...50 textiles for ... 7 textiles, the import duty, ... x textiles for the wrapping ... your -textiles ... Kurub-Ištar ... sealed ...  in the house ... are available ... that you [gave] to Ali-ahum, x donkeys died during the journey, their ... he bought for 32 shekels of silver; 23 donkeys has ...-Aššur ... to Burušhaddum; ... 10 donkeys Ali-ahum left in support of your goods. 1 donkey ... bought. Of the 2 minas of silver that you gave for his disposal 32 shekels of silver he paid as the price of ... For the rest of your silver, ... x minas 2 shekels of his tin 600 nails ... I returned to you. 86 green ones ... of the wool ... 5 minas 8 shekels of tin ... 24 minas each. 1 talent of copper that your eye ... and 4 ... 20+x minas 5 shekels of tin under your seal ... that when they ... released, now, 4 talents 12 minas of theirs; 27! 0.83333 minas 2 shekels of tin he received for 4 robes and 2 -textiles, and your tin, 5 talents 57 minas 7 shekels - 4 talents ... Dadaya ... Qaqqadānum ... and 0.5 mina Aššur-... of 48 ... Uzuwa to Kanesh ... tin and textiles 10 ... 10.5 minas of tin ... to the son of Ikra... the rest of your tin: 30 ... in ...""",rule_based,a-na ša-lim-a-šùr qí-bi-ma um-ma i-dí-a-bu-um i-tur₄-DINGIR i-na-aḫ-DINGIR en-um-a-šùr ù a-la-ḫu-um-ma ta-áš-pu-ra-am um-ma a-ta-ma [...] ku-ta-nu a-ḫa-ma 92 ([TEXTILE])a-ba-ar-ni-ú [...]-a-šùr qí-ip-tim [...] [?] [?] [?] ku-ta-ni [...] bu-ra-e [...] ta-áš-pu-ra-ni [?] [?] [?] ku [...]-at-ma a-ta a-ma-kam [?] [?] [?] nim [...] mu-ur [TOTAL] ṣú-ba-tí-kà [?] me-at [?] [TEXTILE].ḪI-a i-ŠÀ 4 ku-sí-a-tim 2 ([TEXTILE])bu-ra-e a-na 27.83333 ma-na 2 [SHEKEL] [TIN] [?] [?] [?]-nim ta-la-qé 1 me-at [?] [?] [?] [?] ṣú-ba-tù [...] lu ku-ta-nu [?] [?] 7 ([TEXTILE])a-ba-ar-ni-ú [...] ([TEXTILE])kam-sú-tim dam-qú-tim 1 ku-ta-num ù ku-[...]-ar ir-[...] i-na [...]-a-šùr [?] [?] [?] 30 ([TEXTILE])ku-ta-ni SIG₅ [...] e-zi-ib 4 [TEXTILE] [...]-šu 11 ma-na [?]-6 [SHEKEL] [...] ri [?] [?] ta-ma [...] 4 me-at 7 [...] [?] [?] [?]-tim [...] 50 [TEXTILE] a-na [...] 7 [TEXTILE] ni-is-ḫa-tum [...] 20 [?] a-na [...] ú 3 me-at 17 [...] [...] [?] [TEXTILE] ša li-we-tim [...] ([TEXTILE])ku-ta-nu-kà [...] kur-ub-IŠTAR 5 [[...]] [?] [?] [?] [?] [?] ku-nu-ki [...] [?] [?] [?] ku-ta-nu i-na [HOUSE] [...] [?] [?] [?]-kà i-ba-ší-ú i-na [...] ša a-na a-la-ḫi-im ta-dí-nu [?] [DONKEY] i-n,True,[]
025cc1cc-8958-4757-9bc3-99f5746846dc,a-na a-lá-ḫi-im ú a-šur-ma-lik qí-bi₄-ma um-ma i-dí-a-bu-um-ma áš-pu-ra-ku-nu-tí iš-tí be-lúm-ba-ni um-ma a-na-ku-ma a-šur-be-el-SA.TU DUMU a-lá-ḫi-im KÙ.BABBAR a-na a-lim(ki) a-na ší-a-ma-tim i-dí-nam ma-lá ta-le-e-a-ni a-wa-tám bu-ut-qá-ma ú tí-ir-ta-ak-nu li-li-kam-ma KÙ.BABBAR ú-šé-bi₄-lá-ku-nu-tí-ma šu-uq-lá-šu-um a-ḫu-ú-a a-tù-nu lu a-wa-tum ba-at-qá-at a-ni-tum lá a-ni-tum tí-ir-ta-ak-nu li-li-kam-ma uz-ni pè-té-a a-ḫu-ú-a a-tù-nu iḫ-da,"To Ali-ahum and Aššur-malik from Iddin-abum: I wrote to you with Bēlum-bāni, saying: Aššur-bēl-šadu'e son of Ali-ahum gave me silver for purchases in the City."" Settle the affair as well as you can and then send me word so I can send you silver and you can pay him. My dear brothers, send me word and inform me one way or the other whether the affair has been settled. My dear brothers, take care. """,rule_based,a-na a-lá-ḫi-im ú a-šur-ma-lik qí-bi₄-ma um-ma i-dí-a-bu-um-ma áš-pu-ra-ku-nu-tí iš-tí be-lúm-ba-ni um-ma a-na-ku-ma a-šur-be-el-SA.TU [SON] a-lá-ḫi-im [SILVER] a-na a-lim{ki} a-na ší-a-ma-tim i-dí-nam ma-lá ta-le-e-a-ni a-wa-tám bu-ut-qá-ma ú tí-ir-ta-ak-nu li-li-kam-ma [SILVER] ú-šé-bi₄-lá-ku-nu-tí-ma šu-uq-lá-šu-um a-ḫu-ú-a a-tù-nu lu a-wa-tum ba-at-qá-at a-ni-tum lá a-ni-tum tí-ir-ta-ak-nu li-li-kam-ma uz-ni pè-té-a a-ḫu-ú-a a-tù-nu iḫ-da,True,[]
02679472-38ae-4f0b-a3cb-c3ae24e6d239,[...] xxxxxx a-ki-dí-e ku-nu-ki-a 1 ANŠE ṣa-lá-ma-am ša-lim-be-lí ú a-šur-pí-lá-aḫ na-áš-ú-ni-ku-nu-tí 15 GÍN KÙ.BABBAR ší-im ANŠE a-ḫa-ma 6 GÍN KÙ.BABBAR ku-ta-nam a-dí-šu-nu-tí KÙ.BABBAR 0.33333 ma-na 1 GÍN pá-zu-ur-tí-šu-nu ša-bu-ú TÚG ku-nu-ki-a li-im-nu-ú-ni-ku-nu-tí-ma ú TÚG ša É a-lá-ḫi-im e-zi-bu-ni a-na ú-ku pí-iq-da-ma a-na dur₄-ḫu-mì-it a-na ṣé-ri-a lu-ub-lam 4 ma-na AN.NA ku-nu-ki-a ú-ku na-áš-a-ku-nu-tí a-ma-kam šu-ma ANŠE i-ḫa-ša-aḫ ANŠE ša-ma-šu-um ú sá-ḫi-ir-tám ša-ma-šu-um ANŠE ṣa-lá-ma-UM ú ú-nu-ut ANŠE a-ší-ni x sú ú ší-na pa-li-li ša ša-lim-be-lí ú a-šur-pí-lá-aḫ i-ra-dí-ú-ni-ku-nu-tí-ni a-na ú-ku dí-na-ma TÚG li-is-ri-dam xx na-ru-qá-tim ú iš-ri-im dí-in [...] … a-na na-ḫu-ur ṭur₄-da-ni-šu … na-áp-ri-sí a-ma-kam … x lu-ub-lam a-ga-da-tim …-na-áš-a-kum,"... x Akkadian textiles under my seal, 1 black donkey, this Šalim-bēlī and Aššur-pilah bring to you (plural). I gave them 15 shekels of silver, the price of a donkey; further, 6 shekels of silver (and) a . They have been paid in silver 0.3333 mina 1 shekel for their smuggling. Let them count the textiles under my seal for you, and then entrust the textiles that I left in Ali-ahum's house to Uku and have him bring them to me in Durhumit. Uku brings you 4 minas of tin under my seal. If he wants a donkey there, buy him a donkey. Also, buy him small goods. Give Uku a black donkey plus the donkey's harness ... plus 2  that Šalim-bēlī and Aššur-pliah lead to you and have him pack the textiles. Give ... sacks ... send him to Nahur ... my chisel ... let him bring there ... he brings to you.",rule_based,[[...]] xxxxxx a-ki-dí-e ku-nu-ki-a 1 [DONKEY] ṣa-lá-ma-am ša-lim-be-lí ú a-šur-pí-lá-aḫ na-áš-ú-ni-ku-nu-tí 15 [SHEKEL] [SILVER] ší-im [DONKEY] a-ḫa-ma 6 [SHEKEL] [SILVER] ku-ta-nam a-dí-šu-nu-tí [SILVER] ⅓ ma-na 1 [SHEKEL] pá-zu-ur-tí-šu-nu ša-bu-ú [TEXTILE] ku-nu-ki-a li-im-nu-ú-ni-ku-nu-tí-ma ú [TEXTILE] ša [HOUSE] a-lá-ḫi-im e-zi-bu-ni a-na ú-ku pí-iq-da-ma a-na dur₄-ḫu-mì-it a-na ṣé-ri-a lu-ub-lam 4 ma-na [TIN] ku-nu-ki-a ú-ku na-áš-a-ku-nu-tí a-ma-kam šu-ma [DONKEY] i-ḫa-ša-aḫ [DONKEY] ša-ma-šu-um ú sá-ḫi-ir-tám ša-ma-šu-um [DONKEY] ṣa-lá-ma-UM ú ú-nu-ut [DONKEY] a-ší-ni [?] sú ú ší-na pa-li-li ša ša-lim-be-lí ú a-šur-pí-lá-aḫ i-ra-dí-ú-ni-ku-nu-tí-ni a-na ú-ku dí-na-ma [TEXTILE] li-is-ri-dam xx na-ru-qá-tim ú iš-ri-im dí-in [[...]] [...] a-na na-ḫu-ur ṭur₄-da-ni-šu [...] na-áp-ri-sí a-ma-kam [...] [?] lu-ub-lam a-ga-da-tim [...]-na-áš-a-kum,True,[]
02d16b63-3fab-4c1d-8262-4cd74f6532f1,9 GÍN AN.NA e-lu-ḫu-ut 10 GÍN AN.NA ú šál-ša-tim en-na-nu-um x ma-na [...],9 shekels of tin: Eluhut;,rule_based,9 [SHEKEL] [TIN] e-lu-ḫu-ut 10 [SHEKEL] [TIN] ú šál-ša-tim en-na-nu-um [?] ma-na [[...]],False,['number_mismatch']
02de3489-7e0e-40fb-878d-141b28b7d6ff,KIŠIB a-šur-i-mì-tí DUMU a-mur-lu-ṣú,"Seal of Aššur-imittī son of Amur-luṣu,",rule_based,[SEAL] a-šur-i-mì-tí [SON] a-mur-lu-ṣú,True,[]
02de3489-7e0e-40fb-878d-141b28b7d6ff,KIŠIB a-bu-ša-lim DUMU a-šùr-e-mu-qí a-na a-wa-tim a-ni-a-tim ša ili₅-ba-ni DUMU a-mur-a-šur ù a-ḫu-qar DUMU šu-IŠTAR GÍR ša a-šùr iṣ-bu-tù-ni-ma a-šùr-i-mì-tí DUMU a-mur-lu-ṣú ù a-bu-ša-lim DUMU a-šùr-e-mu-qí pí-šu-nu iš-me-ú-ni x x x-ni … a-šur x x x x x ṭup-pu … a-bi-ni,seal of Abu-šalim son of Aššur-emūqī. For these proceedings concerning Ilī-bāni son of Amur-Aššur and Ahu-waqar son of Šu-Ištar - they seized Aššur's dagger and Aššur-imittī son of Amur-luṣu and Abu-šalim son of Aššur-emūqī heard their statement. ...,rule_based,[SEAL] a-bu-ša-lim [SON] a-šùr-e-mu-qí a-na a-wa-tim a-ni-a-tim ša ili₅-ba-ni [SON] a-mur-a-šur ù a-ḫu-qar [SON] šu-IŠTAR GÍR ša a-šùr iṣ-bu-tù-ni-ma a-šùr-i-mì-tí [SON] a-mur-lu-ṣú ù a-bu-ša-lim [SON] a-šùr-e-mu-qí pí-šu-nu iš-me-ú-ni [?] [?] [?]-ni [...] a-šur [?] [?] [?] [?] [?] ṭup-pu [...] a-bi-ni,True,[]
02df45ee-6d74-46fb-9870-3e546ce7d304,a-na PUZUR₄-(d)IM lá-dí-a en-um-a-šur en-na-sú-in a-šur-i-dí i-ku-pí-a ù li-lá qí-bi-ma um-ma en-um-a-šùr ù a-lá-ḫu-um-ma i-na 40 GÚ URUDU SIG₅ ša i-dí-a-šur um-me-a-ni e-pu-lu ša 22 GÚ URUDU SIG₅ ša li-bi₄ a-lá-ḫi-im KÙ.BABBAR-áp-šu a-na-kam né-nu um-me-a-ni nu-ṭá-ib ŠÀ.BA ša 22 GÚ URUDU qá-ta-tí-šu-nu ì-lí-a i-tur₄-DINGIR ù i-dí-ku-bu-um KÙ.BABBAR-áp-šu il₅-qé-ú ší-tí URUDU 18 GÚ 6 ma-na URUDU i li-bi i-dí-a-šur a-lá-an a-nim mì-ma i li-bi-šu ú-lá i-ba-ší šu-ma a-na qá-ta-tí-šu-nu en-um-a-šur ù i-ku-pí-a i-ma-ṣí-ú qá-ta-tí-šu-nu li-il₅-qé-ú-ma ší-bi šu-uk-na-šu-nu-tí bé-lu-ni a-tù-nu ú tí-ir-ta-ku-nu li-li-kam ù bé-lu KÙ.BABBAR ma-du-tum ša lá il₅-qé-ú-ni a-ḫu-ru,"To Puzur-Adad, Ladiya, Ennam-Aššur, Enna-Suen, Aššur-idī, Ikūn-pīya and Lila from Ennam-Aššur and Ali-ahum: Of the 40 talents of good copper about which Iddin-Aššur reached an agreement with the investors, we have here satisfied in silver the investors for the 22 talents of good copper that was in Ali-ahum's possession. Thereof, for the 22 talents of copper, their shares, Iliya, Itūr-ilī and Iddin-Kūbum have received its value in silver. The rest of the copper, 18 talents 6 minas of copper, is in Iddin-Aššur's possession. Apart from this nothing is in his possession. If Ennam-Aššur and Ikūn-pīya take responsibility for their shares, they may receive their shares, but set witnesses for them. Our dear lords, also, send us word, for a great many creditors who have received nothing remain.",rule_based,a-na PUZUR₄-{d}IM lá-dí-a en-um-a-šur en-na-sú-in a-šur-i-dí i-ku-pí-a ù li-lá qí-bi-ma um-ma en-um-a-šùr ù a-lá-ḫu-um-ma i-na 40 [TALENT] [COPPER] SIG₅ ša i-dí-a-šur um-me-a-ni e-pu-lu ša 22 [TALENT] [COPPER] SIG₅ ša li-bi₄ a-lá-ḫi-im [SILVER]-áp-šu a-na-kam né-nu um-me-a-ni nu-ṭá-ib ŠÀ.BA ša 22 [TALENT] [COPPER] qá-ta-tí-šu-nu ì-lí-a i-tur₄-DINGIR ù i-dí-ku-bu-um [SILVER]-áp-šu il₅-qé-ú ší-tí [COPPER] 18 [TALENT] 6 ma-na [COPPER] i li-bi i-dí-a-šur a-lá-an a-nim mì-ma i li-bi-šu ú-lá i-ba-ší šu-ma a-na qá-ta-tí-šu-nu en-um-a-šur ù i-ku-pí-a i-ma-ṣí-ú qá-ta-tí-šu-nu li-il₅-qé-ú-ma ší-bi šu-uk-na-šu-nu-tí bé-lu-ni a-tù-nu ú tí-ir-ta-ku-nu li-li-kam ù bé-lu [SILVER] ma-du-tum ša lá il₅-qé-ú-ni a-ḫu-ru,True,[]
0309d067-0bb7-40f6-9d27-1dfb0c60e507,23.5 GÚ SÍG.ḪI.A 66 maš-ku 10 ANŠE ṣa-lá-mu ú ú-nu-sú-nu 25 TÚG.ḪI.A mì-ma a-nim i ša-ni-tim šé-pí-šu-nu 10 GÍN AN.NA 2 šé-ni-in ša sí-ni-iš-tim 8 šé-ni ša ṣú-ùḫ-ri-im 3 ma-ar-šu e-ba-du-ni du-ug-li mì-ma a-nim a-na qá-tí-šu-nu a-dí-in e-zi-ib sà-ḫe-er-tám ša i pá-ni-tim a qá-tí-šu-nu a-dí-nu-ni 19 GÚ 20 ma-na SÍG.ḪI.A me-at 2 maš-ku i šé-ep a-šu-ú-ma-an i-li-ik,"23.5 talents of wool, 66 fleeces, 10 black donkeys plus their harness, 25 textiles - all this in their second transport.",rule_based,23.5 [TALENT] [WOOL] 66 maš-ku 10 [DONKEY] ṣa-lá-mu ú ú-nu-sú-nu 25 [TEXTILE].ḪI.A mì-ma a-nim i ša-ni-tim šé-pí-šu-nu 10 [SHEKEL] [TIN] 2 šé-ni-in ša sí-ni-iš-tim 8 šé-ni ša ṣú-ùḫ-ri-im 3 ma-ar-šu e-ba-du-ni du-ug-li mì-ma a-nim a-na qá-tí-šu-nu a-dí-in e-zi-ib sà-ḫe-er-tám ša i pá-ni-tim a qá-tí-šu-nu a-dí-nu-ni 19 [TALENT] 20 ma-na [WOOL] me-at 2 maš-ku i šé-ep a-šu-ú-ma-an i-li-ik,False,"['length_ratio', 'number_mismatch']"
035670c1-3504-4084-a2e6-1ff68ade4c74,[...] ša-lim-ar-dí ú šu-nu-nu áp-qí-id IGI a-šùr-i-dí DUMU mu-mu-lá-nim IGI a-šur-ta-ak-lá-ku DUMU i-ku-nim DUMU sá-ma-a mì-ma a-nim a dur₄-ḫu-mì-it [...] x x x ša ki-ma i-a-tí ú-šé-bi₄-il₅,"... I entrusted to Šalim-wardī and Šu-Nūnu. Witnessed by Aššur-idī son of Mu-mulānum, by Aššur-taklāku son of Ikūnum son of Samaya. ",rule_based,[[...]] ša-lim-ar-dí ú šu-nu-nu áp-qí-id [WITNESS] a-šùr-i-dí [SON] mu-mu-lá-nim [WITNESS] a-šur-ta-ak-lá-ku [SON] i-ku-nim [SON] sá-ma-a mì-ma a-nim a dur₄-ḫu-mì-it [[...]] [?] [?] [?] ša ki-ma i-a-tí ú-šé-bi₄-il₅,True,[]
03f9ecf0-9c9e-461a-821c-aa0cde9398d3,um-ma bu-bu-ra-num-ma a-na a-bi₄-a ù a-šùr-DU₁₀ qí-bi-ma a-na a-šùr-DU₁₀ qí-bi-ma iš-tù na-ar-ma-ak-a-šur ba-dí-a a-ma-kam wa-ša-áb-ma ù a-ta ta-áš-ta-pu šu-ma a-ḫu-a a-tù-nu iš-tí a-li-ki-im pá-nim-ma pì-iq-da-ni-šu-ma a-na a-lim(ki) li-li-kam-ma da-a-sú a-ša-qal šu-ma a-lá-kam lá i-mu-a a-pu-tum lá i-ṣa-li-ku-nu kà-sí-a-šu-ma šé-ri-a-ni-šu,"From Buburānum to Abiya and Aššur-ṭāb; specifically to Aššur-ṭāb: Badiya has lived there since the month Narmak-Aššur, and you just kept silent. If you are truly my brothers, then hand him over to the very first caravan and let him come to the City, and I shall pay his fees. If he refuses to come, then it is important that he does not cheat you. Bind him and have him brought.",rule_based,um-ma bu-bu-ra-num-ma a-na a-bi₄-a ù a-šùr-DU₁₀ qí-bi-ma a-na a-šùr-DU₁₀ qí-bi-ma iš-tù na-ar-ma-ak-a-šur ba-dí-a a-ma-kam wa-ša-áb-ma ù a-ta ta-áš-ta-pu šu-ma a-ḫu-a a-tù-nu iš-tí a-li-ki-im pá-nim-ma pì-iq-da-ni-šu-ma a-na a-lim{ki} li-li-kam-ma da-a-sú a-ša-qal šu-ma a-lá-kam lá i-mu-a a-pu-tum lá i-ṣa-li-ku-nu kà-sí-a-šu-ma šé-ri-a-ni-šu,True,[]
0441d9a0-cf79-4cd3-85d2-bb57fe44a6e8,um-ma a-šur-ša-du-e a-mu-ur-ša-ra-sà ù ša-lim-wa-ar-dim-ma a-na a-lá-ḫi-im qí-bi-ma 31 ma-na AN.NA ku-nu-ki-kà ša-lim-wa-ar-dí ub-lá-am a-na ma-lá tí-ir-tí-kà AN.NA a-na a-mu-ur-ša-ra-sà ù ša-lim-wa-ar-dim ni-dí-ma a-na li-bi ma-tim ú-šé-ri-bu-ma 6.5 GÍN.TA a-na an-ni-ki-kà ub-lu-ni-kum ŠÀ.BA 3.5 GÍN ša-du-a-tám ni-dí 4.66666 ma-na 2.5 GÍN KÙ.BABBAR ku-nu-ki-ni ša-lim-wa-ar-dim na-áš-a-ku-um 1 GÍN KÙ.BABBAR a-na qá-tí-šu ni-dí-in a-na šu-mì šu-(d)EN.LÍL ša ni-iš-pu-ra-ku-ni 3 ma-na KÙ.BABBAR šu-(d)EN.LÍL DUMU ma-nu-ki-a-šur e-pu-ul-ni-a-tí iš-tù ša-lim-wa-ar-dim i-li-kà-ni šu-(d)EN.LÍL lá-šu a šu-mì-šu ša-lim-wa-ar-dim 10 u₄-me ú 20 u₄-me nu-sá-as-ḫi-ir-šu i-na a-lá-ak šu-(d)EN.LÍL tí-ir-tám za-ku-tám ni-ša-pá-ra-kum,"From Aššur-šadū'e, Amur-šarrassa and Šalim-wardī to Ali-ahum: Šalim-wardī brought 31 minas of tin under your seal. In accordance with your instructions we gave the tin to Amur-šarrassa and Šalim-wardī and they led it into the heartland, and they brought you (silver) at 6.5 shekels per (shekel) for your tin for you. Thereof we deposited 3.5 shekels as transport tariff. Šalim-wardī brings you 4.6666 minas 2.5 shekels of silver under our seals. We gave 1 shekel of silver for his disposal. With respect to Šu-Illil about whom we wrote to you, Šu-Illil son of Mannum-kī-Aššur promised 3 minas of silver to us. After Šalim-wardī came Šu-Illil was gone. Because of him we made Šalim-wardī wait 10 or 20 days. When Šu-Illil arrives we shall send a final report to you. ",rule_based,um-ma a-šur-ša-du-e a-mu-ur-ša-ra-sà ù ša-lim-wa-ar-dim-ma a-na a-lá-ḫi-im qí-bi-ma 31 ma-na [TIN] ku-nu-ki-kà ša-lim-wa-ar-dí ub-lá-am a-na ma-lá tí-ir-tí-kà [TIN] a-na a-mu-ur-ša-ra-sà ù ša-lim-wa-ar-dim ni-dí-ma a-na li-bi ma-tim ú-šé-ri-bu-ma 6.5 [SHEKEL].TA a-na an-ni-ki-kà ub-lu-ni-kum ŠÀ.BA 3.5 [SHEKEL] ša-du-a-tám ni-dí 4.66666 ma-na 2.5 [SHEKEL] [SILVER] ku-nu-ki-ni ša-lim-wa-ar-dim na-áš-a-ku-um 1 [SHEKEL] [SILVER] a-na qá-tí-šu ni-dí-in a-na šu-mì šu-{d}EN.LÍL ša ni-iš-pu-ra-ku-ni 3 ma-na [SILVER] šu-{d}EN.LÍL [SON] ma-nu-ki-a-šur e-pu-ul-ni-a-tí iš-tù ša-lim-wa-ar-dim i-li-kà-ni šu-{d}EN.LÍL lá-šu a šu-mì-šu ša-lim-wa-ar-dim 10 u₄-me ú 20 u₄-me nu-sá-as-ḫi-ir-šu i-na a-lá-ak šu-{d}EN.LÍL tí-ir-tám za-ku-tám ni-ša-pá-ra-kum,True,[]
04810846-95dd-4ff0-bd99-33a1da243065,a-na en-um-a-šur ù SIG₅-pí-a-šur a-na SIG₅-pí-a-šur qí-bi-ma um-ma ša-ta-na-ma 10 GÍN KÙ.BABBAR ṣa-ru-pá-am a-na ší-a-ma-tim a-dí-na-kum 3 ša-lá-ší-šu qá-dum ša ḫa-ra-an a-lim(ki) ḫa-ra-nam ú-qá a-ma-kam KÙ.BABBAR ú ší-a-ma-tí-šu a-na en-um-a-šur šu-qúl,To Ennam-Aššur and Damiq-pī-Aššur; specifically to Damiq-pī-Aššur from Šāt-Anna: I gave you 10 shekels of refined silver for purchases. Three times I waited for the caravan together with those on the road to the City. Pay the silver or the goods bought with it there to Ennam-Aššur.,rule_based,a-na en-um-a-šur ù SIG₅-pí-a-šur a-na SIG₅-pí-a-šur qí-bi-ma um-ma ša-ta-na-ma 10 [SHEKEL] [SILVER] ṣa-ru-pá-am a-na ší-a-ma-tim a-dí-na-kum 3 ša-lá-ší-šu qá-dum ša ḫa-ra-an a-lim{ki} ḫa-ra-nam ú-qá a-ma-kam [SILVER] ú ší-a-ma-tí-šu a-na en-um-a-šur šu-qúl,False,['number_mismatch']
0489c21d-108d-404f-a50c-d040ee16674b,a-na en-nam-a-šur qí-bi-ma um-ma ša-ta-na-ma 2 ma-na 12.5 GÍN KÙ.BABBAR ša a-dí-na-ku-ni a-ḫi a-ta be-lí a-ta ší-ma-am e-pu-uš-ma iš-tí a-li-ki-im pá-ni-im-ma šé-bi-lam x lá ša ku-lu ša aq-bi₄-a-ku-ni lu TÚG-ba-tí lu AN.NA ša-dí-šu-ma šé-bi₄-lam,"To Ennam-Aššur from Šāt-Anna: As to the 2 minas 12.5 shekels of silver that I gave you, my dear brother, my dear lord, carry out the purchase yourself and send it with the very first transport. ... which I promised you, have him sell the textiles and the tin and send (the silver). ",rule_based,a-na en-nam-a-šur qí-bi-ma um-ma ša-ta-na-ma 2 ma-na 12.5 [SHEKEL] [SILVER] ša a-dí-na-ku-ni a-ḫi a-ta be-lí a-ta ší-ma-am e-pu-uš-ma iš-tí a-li-ki-im pá-ni-im-ma šé-bi-lam [?] lá ša ku-lu ša aq-bi₄-a-ku-ni lu [TEXTILE]-ba-tí lu [TIN] ša-dí-šu-ma šé-bi₄-lam,True,[]
04939319-b287-455f-9634-e86658e6e392,a-na a-ḫa-tim,To Ahātum;,rule_based,a-na a-ḫa-tim,True,[]
04939319-b287-455f-9634-e86658e6e392,KIŠIB a-lá-ḫi-im ù,seal of Ali-ahum and,rule_based,[SEAL] a-lá-ḫi-im ù,True,[]
04939319-b287-455f-9634-e86658e6e392,KIŠIB i-dí-a-bi₄-im,seal of Iddin-abum.,rule_based,[SEAL] i-dí-a-bi₄-im,True,[]
